MID_RELIANCE_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0E\x08パンドロ\x022\n\x0E\x03\x02\x0A\x08パンドロ\nNous en avons terminé ! Et si je puis me\npermettre, c'était vraiment du gâteau !\x0E\x04\x00\x00
MID_RELIANCE_C_#002	\x0E\x03\x02\x0A\x08パンドロ\nCes minables ont voulu jouer les gros bras,\nmais on leur a donné une bonne leçon,\npas vrai ?\x0E\x04\x00\x00
MID_RELIANCE_C_#003	\x0E\x03\x02\x0A\x08パンドロ\nAhouuuu !\x0E\x04\x00\x00
MID_RELIANCE_C_#004	\x0E\x03\x02\x0C\nフォガート\nEuh... Oui. Ahouuuu.\x0E\x04\x00\x00
MID_RELIANCE_C_#005	\x0E\x03\x02\x0A\x08パンドロ\nOh, mais allez, quoi !\x0E\x04\x00\x00
MID_RELIANCE_C_#006	\x0E\x03\x02\x0C\nフォガート\nMais où est le problème ?\x0E\x04\x00\x00
MID_RELIANCE_C_#007	\x0E\x03\x02\x0A\x08パンドロ\nTu gâches tout, là !\x0E\x04\x00\x00
MID_RELIANCE_C_#008	\x0E\x03\x02\x0C\nフォガート\nAh... Pardon.\x0E\x04\x00\x00
MID_RELIANCE_C_#009	\x0E\x03\x02\x0A\x08パンドロ\n« Ah... Pardon. » Mais arrête un peu !\x0E\x04\x00\x00
MID_RELIANCE_C_#010	\x0E\x03\x02\x0A\x08パンドロ\nHaut les cœurs ! Ça me déprime,\nde te voir tirer cette tête !\x0E\x04\x00\x00
MID_RELIANCE_C_#011	\x0E\x03\x02\x0A\x08パンドロ\nAllez, viens, on va fêter ça en dansant !\nOuaf ! Ouaf !\x0E\x04\x00\x00
MID_RELIANCE_C_#012	\x0E\x03\x02\x0C\nフォガート\nMouaf... Rooarr... Roaaar...\x0E\x04\x00\x00
MID_RELIANCE_C_#013	\x0E\x03\x02\x0A\x08パンドロ\nAh, mais zut à la fin !\x0E\x04\x00\x00
MID_RELIANCE_C_#014	\x0E\x03\x02\x0A\x08パンドロ\nQuelque chose ne va pas ? Y avait un cheveu\nde Bunet dans ton potage, c'est ça ?\x0E\x04\x00\x00
MID_RELIANCE_C_#015	\x0E\x03\x02\x0C\nフォガート\nNon, je réfléchissais, c'est tout...\x0E\x04\x00\x00
MID_RELIANCE_C_#016	\x0E\x03\x02\x0A\x08パンドロ\nEt tu réfléchissais à quoi ?\x0E\x04\x00\x00
MID_RELIANCE_C_#017	\x0E\x03\x02\x0C\nフォガート\nEuh...\x0E\x04\x00\x00
MID_RELIANCE_C_#018	\x0E\x03\x02\x0C\nフォガート\nÀ la fête.\x0E\x04\x00\x00
MID_RELIANCE_C_#019	\x0E\x03\x02\x0A\x08パンドロ\nQuoi ? C'est cette fête qui te fait\noublier tout le reste ?\x0E\x04\x00\x00
MID_RELIANCE_C_#020	\x0E\x03\x02\x0C\nフォガート\nOui, j'ai hâte d'enflammer la piste.\x0E\x04\x00\x00
MID_RELIANCE_C_#021	\x0E\x03\x02\x0A\x08パンドロ\nEh bien voilà ! Je retrouve enfin le prince\ndes noubas et des soirées !\x0E\x04\x00\x00
MID_RELIANCE_C_#022	\x0E\x03\x02\x0A\x08パンドロ\nBon, on ferait mieux d'aller à cette fête\nau plus vite, alors.\x0E\x04\x00\x00
MID_RELIANCE_C_#023	\x0E\x03\x02\x0C\nフォガート\nOui, je trépigne d'impatience.\x0E\x04\x00\x00
MID_RELIANCE_C_#024	\x0E\x03\x02\x0A\x08パンドロ\nMoi aussi ! Ahouuuu !\x0E\x04\x00\x00
MID_RELIANCE_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0E\x08パンドロ\x022\n\x0E\x03\x02\x0A\x08パンドロ\nOn s'en est bien sortis ! Ces types étaient\nvraiment coriaces !\x0E\x04\x00\x00
MID_RELIANCE_B_#002	\x0E\x03\x02\x0C\nフォガート\nOui, on peut dire ça.\x0E\x04\x00\x00
MID_RELIANCE_B_#003	\x0E\x03\x02\x0A\x08パンドロ\nEt si on faisait la fête jusqu'à ce qu'on\ntienne même plus debout, histoire de\nmarquer le coup ?\x0E\x04\x00\x00
MID_RELIANCE_B_#004	\x0E\x03\x02\x0C\nフォガート\nPff...\x0E\x04\x00\x00
MID_RELIANCE_B_#005	\x0E\x03\x02\x0A\x08パンドロ\nEh bien, quelque chose ne va pas ?\x0E\x04\x00\x00
MID_RELIANCE_B_#006	\x0E\x03\x02\x0C\nフォガート\nExcuse-moi, Pandreo, mais ce sera sans moi.\x0E\x04\x00\x00
MID_RELIANCE_B_#007	\x0E\x03\x02\x0A\x08パンドロ\nComment ça, sans toi ?!\x0E\x04\x00\x00
MID_RELIANCE_B_#008	\x0E\x03\x02\x0A\x08パンドロ\nJ'ai dû mal entendre, je vois pas d'autre\nexplication. Le Fogado que je connais ne\nrefuserait jamais de faire la fête !\x0E\x04\x00\x00
MID_RELIANCE_B_#009	\x0E\x03\x02\x0A\x08パンドロ\nAllons, qu'est-ce qu'il t'arrive ? Tu as mangé\nun plat qui ne passe pas ?\x0E\x04\x00\x00
MID_RELIANCE_B_#010	\x0E\x03\x02\x0C\nフォガート\n...\x0E\x04\x00\x00
MID_RELIANCE_B_#011	\x0E\x03\x02\x0C\nフォガート\nMais je plaisante, voyons ! Tu aurais dû\nvoir ta tête !\x0E\x04\x00\x00
MID_RELIANCE_B_#012	\x0E\x03\x02\x0A\x08パンドロ\nOh, me fais plus jamais un coup pareil !\nTu sais que je t'ai vraiment cru...\x0E\x04\x00\x00
MID_RELIANCE_B_#013	\x0E\x03\x02\x0C\nフォガート\nDésolé. J'avais juste envie de te faire marcher\nun peu. Je pensais que ce serait amusant.\x0E\x04\x00\x00
MID_RELIANCE_B_#014	\x0E\x03\x02\x0A\x08パンドロ\nMe briser le cœur, ça t'amuse ?\x0E\x04\x00\x00
MID_RELIANCE_B_#015	\x0E\x03\x02\x0C\nフォガート\nPandreo, avant que j'oublie... Il faudrait\nque je me confesse. Je peux le faire auprès\nde toi ?\x0E\x04\x00\x00
MID_RELIANCE_B_#016	\x0E\x03\x02\x0A\x08パンドロ\nJ'ose espérer que ce n'est pas encore\nune plaisanterie de mauvais goût. Faut\npas me la faire deux fois, à moi.\x0E\x04\x00\x00
MID_RELIANCE_B_#017	\x0E\x03\x02\x0A\x08パンドロ\nSi tu me garantis que tu ne te paieras\nplus ma tête comme tu viens de le faire,\nje recevrai ta confession.\x0E\x04\x00\x00
MID_RELIANCE_B_#018	\x0E\x03\x02\x0C\nフォガート\nMerci, Pandreo. Cela compte beaucoup\npour moi.\x0E\x04\x00\x00
MID_RELIANCE_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0E\x08パンドロ\x022\n\x0E\x03\x02\x0C\nフォガート\nJe suis prêt à me confesser, Pandreo.\x0E\x04\x00\x00
MID_RELIANCE_A_#002	\x0E\x03\x02\x0A\x08パンドロ\nTrès bien, moi aussi.\nDe quoi souhaites-tu te repentir ?\x0E\x04\x00\x00
MID_RELIANCE_A_#003	\x0E\x03\x02\x0C\nフォガート\nEh bien... J'ai menti... à un ami. À toi,\npour être plus précis.\x0E\x04\x00\x00
MID_RELIANCE_A_#004	\x0E\x03\x02\x0A\x08パンドロ\nHein ?\x0E\x04\x00\x00
MID_RELIANCE_A_#005	\x0E\x03\x02\x0C\nフォガート\nNous sommes en guerre, et je ne suis pas\nsûr que nous puissions la gagner. Nos ennemis\nsont de plus en plus forts.\x0E\x04\x00\x00
MID_RELIANCE_A_#006	\x0E\x03\x02\x0C\nフォガート\nJe m'inquiète tant pour l'avenir que\nje peine à trouver le sommeil.\x0E\x04\x00\x00
MID_RELIANCE_A_#007	\x0E\x03\x02\x0C\nフォガート\nTe souviens-tu l'autre jour ? Je t'ai dit que\nj'étais distrait par la fête. Mais ce n'était\npas vrai.\x0E\x04\x00\x00
MID_RELIANCE_A_#008	\x0E\x03\x02\x0C\nフォガート\nJe n'arrêtais pas de penser à tous ces gens\nqui pourraient mourir sous mes ordres.\x0E\x04\x00\x00
MID_RELIANCE_A_#009	\x0E\x03\x02\x0A\x08パンドロ\nOh, mon pauvre vieux...\x0E\x04\x00\x00
MID_RELIANCE_A_#010	\x0E\x03\x02\x0C\nフォガート\nJe ne suis pas cet homme insouciant\nque tu crois connaître.\x0E\x04\x00\x00
MID_RELIANCE_A_#011	\x0E\x03\x02\x0C\nフォガート\nMon rôle est d'être souriant face à l'adversité,\nje le sais. Mais j'ai tellement peur, Pandreo.\x0E\x04\x00\x00
MID_RELIANCE_A_#012	\x0E\x03\x02\x0A\x08パンドロ\nMerci de me le dire, cela compte\nbeaucoup pour moi.\x0E\x04\x00\x00
MID_RELIANCE_A_#013	\x0E\x03\x02\x0C\nフォガート\nMais pendant tout ce temps, je t'ai trompé.\x0E\x04\x00\x00
MID_RELIANCE_A_#014	\x0E\x03\x02\x0A\x08パンドロ\nTe surestime pas trop non plus.\nJ'étais pas dupe.\x0E\x04\x00\x00
MID_RELIANCE_A_#015	\x0E\x03\x02\x0C\nフォガート\nVraiment ?\x0E\x04\x00\x00
MID_RELIANCE_A_#016	\x0E\x03\x02\x0A\x08パンドロ\nBien sûr. Tu me crois naïf à ce point ?\nJe vois bien quand mon ami va mal.\x0E\x04\x00\x00
